sentence,intent
"during the visit, graduate students engaged in informative presentations and discussions with microsoft professionals.",announce_lecture
we would like to thank our associate professor kyu lee for organizing this event and bringing our graduate students on an unforgettable trip.,announce_event
"hiring: assistant professor position in network/web security and applied cryptography thursday, december 22, 2022 - 9:56am the school of computing at the university of georgia invites applications for a tenure-track assistant professor position starting august 2023. applicants should hold a ph.d. in computer science or related fields at the time of appointment.",faculty_news
"we especially seek candidates who additionally have background/research with the application of machine learning methods to network/web security problems or the application of cryptographic tools for computing or learning over encrypted data, but we welcome applications addressing all facets of network/web security and/or applied cryptography from qualified candidates.",ask_admissions
"for more details and application information, please see the full job advertisement here.",ask_admissions
"all applications received by january 16, 2023, will receive full consideration.",ask_admissions
"congratulations to school of computing students on codehub win friday, april 28, 2023 - 9:04am image: congratulations to first-year students chase palmer, steve dillon, and colton mazur for being the winners of codehub's spring '23 project track.",highlight_achievement
"hiring: lecturer positions in the school of computing thursday, december 22, 2022 - 10:05am the school of computing at the university of georgia invites applications for 4 full-time, non-tenure track lecturer positions starting august 2023. to apply, please go to www.ugajobsearch.com/postings/279979 .",announce_lecture
"for more details and application information, please see the full job advertisement here .",ask_admissions
"all applications received by january 20, 2023 will receive full consideration.",ask_admissions
"position announced: director of the school of computing tuesday, january 3, 2023 - 9:09am the university of georgia (uga) invites applications and nominations for the position of director of the school of computing (soc).",ask_admissions
"the soc enrolls almost 1500 undergraduate majors and another 235 graduate students and is home to 35 full-time faculty who carry out research in computer science, cybersecurity, machine learning, computer vision, and a host of related areas.",faculty_news
"the university seeks candidates who are innovative and accomplished leaders in computer science and related areas, who can articulate a compelling vision for the future of computing at a major public research university, and who have a demonstrated commitment to enhancing diversity and is dedicated to furthering an accessible and inclusive campus environment.",ask_academic_program
all applicants must apply online at https://www.ugajobsearch.com.,ask_admissions
"for more details and application information, please see the full job advertisement here.",ask_admissions
"three new promotions within soc faculty monday, march 4, 2024 - 9:15am the school of computing would like to congratulate and welcome three faculty members who were recently promoted this past month.",faculty_news
"dr. le guan received a phd from chinese academy of sciences in 2015. before joining uga in 2018, he was a post-doctoral researcher at penn state.",ask_graduate_program
his research is supported by nsf (prestigious nsf career award) and cisco research.,recognize_award
professor guan was recently promoted to associate professor with tenure.,faculty_news
"specifically, dr. kim's work aims to optimize system performance and reliability across various application workloads (e.g., scientific and latency-sensitive tasks) and to improve ai performance on edge devices.",ask_admissions
professor kim was also promoted to associate professor with tenure.,faculty_news
"dr. brad barnes obtained a phd in computer science from the university of georgia in 2011. he has served as the undergraduate coordinator since 2015, winning departmental teaching award three consecutive years in a row from 2014-2016, and most recently in 2022. since his time teaching professor barnes has been awarded six teaching-related grants and has also participated in the 2016 innovative teaching fellowship and the 2022 active learning summer institute.",recognize_award
"professor barnes was promoted to principal lecturer, being the first faculty member in the school of computing to receive this title.",announce_lecture
hemadri jayalath lecturer articles featuring hemadri jayalath congratulations to 2020-2021 cs student award recipients!,recognize_award
"wednesday, may 26, 2021 - 10:43am the department of computer science is pleased to announce the recipients of the 2020-2021 cs student awards!",recognize_award
contact information hsj81591@uga.edu office: 610b boyd research and education center view experts profile other information directory soc leadership faculty graduate students staff administration,faculty_news
"""all-in-one"", new nsf grant tuesday, july 16, 2024 - 1:06pm image: dr. in kee kim, with drs.",announce_grant
"robert grossman and haryadi gunawi at the university of chicago, received a new nsf grant for their project, ""all-in-one: strengthening the system aspects of large-scale genomics processing platforms.""",announce_grant
interested in computer science ms or phd program for fall 2022?,ask_graduate_program
"tuesday, september 14, 2021 - 2:38pm if you are interested in the ms or phd program in computer science for fall 2022 admission, the deadline for international applicants is april 15, 2022. the deadline for domestic applicants is july 1, 2022 news",ask_graduate_program
"hiring: lecturer position in computer science thursday, october 21, 2021 - 10:00am the department of computer science at the university of georgia invites applications for a full-time, non-tenure track lecturer position starting august 2022. to apply, please go to https://www.ugajobsearch.com/postings/226041 .",announce_lecture
"for more details and application information, please see the full job advertisement here .",ask_admissions
"all applications received by december 01, 2021 will receive full consideration.",ask_admissions
"hiring: assistant or associate professor in computer vision tuesday, october 26, 2021 - 11:35am the department of computer science at the university of georgia invites applications for a full-time assistant or associate professor position starting august 2022. to apply, please go to https://www.ugajobsearch.com/postings/226194 .",faculty_news
"for more details and application information, please see the full job advertisement here .",ask_admissions
"all applications received by december 01, 2021 will receive full consideration.",ask_admissions
"cs students receive 2021 outstanding teaching assistant awards from ctl friday, july 2, 2021 - 4:45pm congratulations to soheyla amirian and di chang for receiving the 2021 outstanding teaching assistant award!",recognize_award
"the center for teaching and learning administers the outstanding teaching assistant award (ota), sponsored by the office of the vice president for instruction.",recognize_award
this award recognizes the top 10% of teaching assistants demonstrating superior teaching skills while serving in the classroom or laboratory.,recognize_award
congratulations to dr. shannon quinn!,recognize_award
"tuesday, august 10, 2021 - 3:49pm congratulations to dr. shannon quinn, who is among 23 early career scientists to win funding for research to accelerate the development of the next generation of imaging technologies as part of the inaugural year of scialog: advancing bioimaging , a three-year initiative supported by research corporation for science advancement , the chan zuckerberg initiative and the frederick gardner cottrell foundation .",recognize_award
"cs administrator receives 2020 franklin college staff excellence in service award tuesday, august 10, 2021 - 1:10pm congratulations to kimberly buffington for receiving the 2020 franklin college staff excellence in service award .",recognize_award
these awards are designed to honor staff members for their excellent performance and their outstanding contributions to units in the college.,recognize_award
congratulations to dr. roberto perdisci!,recognize_award
"tuesday, august 10, 2021 - 1:17pm congratulations to dr. roberto perdisci for receiving a 4-year nsf grant for the project titled: ""defending against social engineering attacks with in-browser ai.""",recognize_award
congratulations to dr. bill hollingsworth!,recognize_award
"monday, february 8, 2021 - 3:14pm please join us in congratulating dr. bill hollingsworth on receiving a 2021 sandy beaver excellence in teaching award!",recognize_award
these awards for excellence in teaching annually honor outstanding faculty in the franklin college of arts and sciences at uga who have shown a sustained commitment to high-quality instruction.,recognize_award
congratulations to dr. wenwen wang!,recognize_award
"monday, february 8, 2021 - 3:15pm please join us in congratulating dr. wenwen wang on receiving a 2021 m. g. michael award for sciences from the franklin college of arts and science at uga!",recognize_award
"the m. g. michael award, which recognizes excellence in research, was established in 1944 to stimulate new initiatives in scholarship in all areas of the arts and sciences.",recognize_award
congratulations to 2020-2021 cs department award recipients!,recognize_award
"thursday, may 20, 2021 - 12:43pm the department of computer science is pleased to announce the recipients of the 2020-2021 cs department awards!",recognize_award
sheng li - faculty teaching excellence award john miller - faculty outstanding service award anne steward - staff excellence in service award news,recognize_award
the deadline to apply is january 23rd at midnight.,ask_timeline
the event will be completely virtual!,announce_event
the event is completely free!,announce_event
"dates: february 5th- 7th, 2021 ugahacks 6 will be the best event we have had so far.",announce_event
"for more updates on the event and to be in the know, follow us on our social media: , : @ugahacks : @ugahacks linkedin: ugahacks news",announce_event
congratulations dr. roberto perdisci!,recognize_award
"tuesday, november 3, 2020 - 10:30am congratulations to dr. roberto perdisci for receiving a 2-year darpa grant for the proposal titled: "" gnomon: a dynamic ip intelligence framework for botnet remediation (ta1) .""",recognize_award
"thank a teacher program monday, june 1, 2020 - 10:31am https://www.ctl.uga.edu/faculty/awards-funding-recognition/thank-a-teacher/ course: csci 2670, introduction to theory of computing (spring 2020) dr. hollingsworth, thank you for being such an amazing teacher and presenting the material from this class so well.",recognize_award
your class challenged me in ways i haven't been before and i can tell i grew so much in my problem-solving abilities and i am now more confident in my capabilities.,highlight_achievement
i also wanted to say that i really appreciate the way you answered questions and conducted your office hours in a way that made me think for myself and really gain a deeper understanding of the material/problem rather than just giving me an answer.,donation_appeal
"fall 2020 domestic graduate application deadline: july 1, 2020 monday, june 22, 2020 - 4:20pm the deadline for domestic students to submit graduate program applications for the fall 2020 semester is wednesday, july 1, 2020 at 11:59 pm est.",ask_admissions
"for more information, please visit our graduate admissions resource page.",ask_admissions
"hiring: limited-term lecturer monday, july 6, 2020 - 11:12am the department of computer science at the university of georgia invites applications for a full-time, limited-term lecturer position starting no later than january 1, 2021. this position is non-tenure track and can be renewed annually, but is anticipated to be two years in duration, with the possibility for renewal for a third year.",announce_lecture
"for more details and application information, please see the full job advertisement here .",ask_admissions
review of applications will begin immediately and will continue until the position is filled.,ask_admissions
congratulations to dr. roberto perdisci!,recognize_award
grimes distinguished professorship in computer science.,faculty_news
this prestigious title is awarded to faculty who have an outstanding record in externally funded research and/or scholarly publications.,recognize_award
congratulations to dr. sheng li!,recognize_award
"wednesday, december 18, 2019 - 10:00am congratulations to dr. sheng li for being selected as a recipient of the m. g. michael award for sciences from the franklin college of arts and sciences!",recognize_award
https://www.franklin.uga.edu/m-g-michael-award news,recognize_award
"congratulations to dr. michael e. cotterell: 2019-2020 teaching academy fellows program participant monday, august 5, 2019 - 9:14am congratulations to dr. michael e. cotterell for being selected for participation in the 2019-2020 teaching academy fellows program—an early-career mentoring program at the university of georgia.",recognize_award
the fellows program is coordinated by uga's teaching academy with support from the office of the president and pricewaterhousecoopers llp.,ask_contact_info
the fellows program advances the academy's mission by establishing mentoring relationships with a select group of early-career faculty.,faculty_news
"hiring: tenure-track assistant professor position in ai security friday, january 3, 2020 - 3:12pm the department of computer science at the university of georgia invites applications for a full-time tenure-track assistant professor position starting august 2020. for more details and application information, please see the full job advertisement here .",faculty_news
"dips lab project featured on science nation friday, august 2, 2019 - 10:48am a national science foundation (nsf) funded research project being conducted in the data intensive pervasive systems lab has been recently featured on science nation .",announce_grant
this project is being funded by the nsf under the smart and connected communities program.,announce_grant
congratulations to dr. prashant doshi!,recognize_award
"monday, september 9, 2019 - 11:03am image: prof. doshi is collaborating on a new 3-year nsf grant with faculty at oberlin college and unl-lincoln on scalable and decentralized planning in open multi-agent systems.",announce_grant
"this grant will enable the team to systematically study how agents should plan and act in domains such as wildfire suppression, dynamic ride sharing, and others that exhibit openness and make early contributions.",highlight_achievement
"hiring: tenure-track assistant professor position in natural language processing wednesday, september 18, 2019 - 2:38pm the department of computer science at the university of georgia invites applications for a full-time tenure-track assistant professor position starting august 2020. for more details and application information, please see the full job advertisement here .",faculty_news
"john a. miller professor of computer science ph.d.: georgia institute of technology, 1986 research focus: web-based simulation, workflow management, object database systems, transaction management, genetic algorithms research research areas: bioinformatics and health informatics computational intelligence databases and distributed information systems semantic web and semantic web processes simulation articles featuring john a. miller congratulations to 2020-2021 cs department award recipients!",recognize_award
"thursday, may 20, 2021 - 12:43pm the department of computer science is pleased to announce the recipients of the 2020-2021 cs department awards!",recognize_award
"congratulations to prof. doshi, prof. ramaswamy and prof. miller ... friday, july 5, 2013 - 10:39am congratulations to prof. doshi , prof. ramaswamy and prof. miller and… contact information jamill@uga.edu office: 219 hardman hall view experts profile other information professional website: home page directory soc leadership faculty graduate students staff administration",recognize_award
"spring 2019 commencement ceremony monday, may 20, 2019 - 11:03am the department of computer science held its annual commencement ceremony for spring and summer 2019 graduates on thursday, may 9th.",announce_event
congratulations and best wishes to all of our new alumni who are now embarking on the next chapter of their lives!,recognize_award
"new course for fall 2019 - csci 4900/6900 (3 hrs) monday, april 8, 2019 - 3:25pm image: csci 4900/6900 (3 hrs) - natural language processing human language from a computational point of view; algorithms and techniques for computer understanding of human-language input.",ask_academic_program
"csci 4900 counts towards the computer science undergraduate major or minor, while csci 6900 counts towards the ms or phd.",ask_graduate_program
"students without a background are suggested to take ling 2100e over the summer, taught by award-winning professor vera lee-schoenfeld.",recognize_award
"tenure-track assistant professor position in hardware security in computer science monday, september 18, 2017 - 11:20am the department of computer science at the university of georgia invites applications for a tenure-track assistant professor position, starting on august 01, 2018, in the area of computer security with emphasis on hardware-related security research topics, including but not limited to: architecture-supported security features, applications of sgx, sev, arm trustzone, etc., hardware-supported cryptographic primitives, in-hardware cryptosystems, programmable hardware-accelerated security systems, programmable hardware-accelerated security systems, formal methods for secure hardware design, security of virtualized hardware components, security of embedded systems, iot devices, and smart sensors, security of cyber-physical and industrial control systems.",faculty_news
"to apply, please go to: http://facultyjobs.uga.edu/postings/2790 .",faculty_news
"kyu hyung lee associate director, institute of cybersecurity and privacy graduate coordinator associate professor of computer science ph.d.: purdue university, 2014 research focus: system security, software security, digital forensics, software reliability, program analysis, mobile security articles featuring kyu hyung lee congratulations to 2019-2020 cs department award recipients!",recognize_award
"friday, may 8, 2020 - 4:56pm the department of computer science is pleased to announce the recipients of the 2019-2020 cs department awards.",recognize_award
congratulations to dr. kyu hyung lee!,recognize_award
"thursday, july 18, 2019 - 12:33pm congratulations to dr. kyu hyung lee for receiving a 3-year nsf grant for the proposal titled: ""oac core: small: collaborative research: data provenance infrastructure towards robust and reliable data sharing and analytics, 3-years, pi kyu hyung lee.""",recognize_award
congratulations to dr. kyu hyung lee!,recognize_award
"wednesday, june 26, 2019 - 1:53pm congratulations to dr. kyu hyung lee for receiving a 4-year nsf grant for the proposal titled: "" satc: core: medium: collaborative: doctor who: investigation and prevention of online content management system abuse. """,recognize_award
this is a… congratulations to dr. prashant doshi and dr. kyu hyung lee!,recognize_award
"monday, july 16, 2018 - 2:02pm congratulations to dr. prashant doshi (pi) and dr. kyu hyung lee (co-pi) for receiving a 3-year u.s. army research grant for the proposal titled: "" a framework for asymmetric information interactions among (cyber) defenders and attackers… congratulations to prof. kyu lee sunday, october 18, 2015 - 7:33pm congratulations to prof. kyu lee and his collaborators at sri international, purdue university and university of wisconsin for receiving a 4-year grant from darpa for the proposal titled: ""trace: tracing and analysis of causality of enterprise-level”… contact information kyuhlee@uga.edu office: 420 boyd research and education center view experts profile other information professional website: home page directory soc leadership faculty graduate students staff administration my graduate students basanta chaulagain phd candidate",recognize_award
congratulations to dr. prashant doshi!,recognize_award
doshi and goodie (psychology) received a 1-year nsf grant for computationally modeling the decision making of individuals in impending disaster areas.,announce_grant
"outcomes from this research will be integrated into the classroom instruction of courses taught by the pis, which will provide students with exposure to how decision-making science can have real-world impact even under the most extreme circumstances.",ask_academic_program
congratulations ph.d. to student mojtaba sedigh fazli!,recognize_award
d. student mojtaba sedigh fazli has been selected as the recipient of this year's james l. carmon scholarship award.,recognize_award
the james l. carmon award is presented to university of georgia graduate students who have used computers in innovative ways.,recognize_award
"named for the late james l. carmon, a uga faculty member for 36 years who helped make the university a leader in computer research and development, the award was established by the control data corp. news",recognize_award
"tenure-track assistant professor position in computational science, high performance and distributed computing tuesday, october 17, 2017 - 12:35pm to apply, please go to: http://facultyjobs.uga.edu/postings/2913 the department of computer science at the university of georgia invites applications for a tenure-track assistant professor position, starting august 2018. applicants should hold a phd in computer science or ly related field, have a strong research record, and be committed to excellence in both research and teaching.we are especially interested in hiring a candidate with a research background in computational science, parallel and distributed computing, and parallel numerical algorithms.",faculty_news
congratulations to dr. shannon quinn!,recognize_award
"thursday, december 20, 2018 - 12:59pm congratulations to dr. shannon quinn for receiving a 5-year career grant from nsf for the proposal titled: ""career: abi-innovation: ciliaweb: integrated platform for foundational and reproducible ciliary beat pattern analysis.""",recognize_award
"tenure-track assistant professor position in robotics tuesday, october 17, 2017 - 12:42pm the department of computer science at the university of georgia invites applications for a tenure-track assistant professor position, starting august 2018. applicants should hold a phd in computer science or ly related field, have a strong research record, and be committed to excellence in both research and teaching.",faculty_news
"to apply, please go to: http://facultyjobs.uga.edu/postings/2915 news",faculty_news
"prof. thiab taha is the general chair and conference coordinator ... wednesday, july 30, 2014 - 11:12am image: prof. thiab taha is the general chair and conference coordinator of the ""the ninth imacs international conference on nonlinear evolution equations and wave phenomena: computation and theory"" that will be held at the university of georgia, athens, ga, usa, april 01-04, 2015. for the latest information and awards for students, please see the conference website: waves2015.uga.edu the conference will focus on computational and theoretical aspects of nonlinear wave phenomena.",recognize_award
"interdisciplinary aspects of the subject will be emphasized, as well as interaction between computation, theory and applications.",ask_admissions
the conference is sponsored by uga and imacs.,announce_grant
tags: technical event organizations news,announce_event
"best hack sponsored by macy's system & technology thursday, october 19, 2017 - 9:24am the three ms students in computer science: dharamendra kumar, pranjay patil, yash shrivastava attended the hackathon organized by georgia tech.",highlight_achievement
"https://hack.gt/ they were awarded ""best hack sponsored by macy's system & technology"" for their project: park me , which is an in-vehicle application that works on the dashboard of a car.",highlight_achievement
congratulations to prof. liu.,recognize_award
"thursday, august 21, 2014 - 9:55am image: congratulations to prof. liu for receiving a 3-year grant from the nsf cognitive neuroscience program to explore the reciprocal functional architecture of the human brain based on fmri data.",recognize_award
this project will design and apply novel sparse representation methods for whole-brain fmri signals for the purpose of discovering novel functional brain architectures.,announce_lecture
"congratulations to prof. ramaswamy, prof. mishra and prof. bhandarkar thursday, august 21, 2014 - 9:58am image: congratulations to prof. ramaswamy, prof. mishra (department of geography, uga) and prof. bhandarkar for receiving a grant from the nsf for building a multi-cloud infrastructure for effective monitoring of inland waters and coastal wetlands.",recognize_award
"news tuesday, january 17, 2017 main activities of the acm chapter at uga in fall 2016 check out the following link for information on the acm's fall 2016 activities: acm newsletter saturday, october 15, 2016 cs graduate certificate in cyber security the cs graduate certificate in cyber security has been approved and is effective spring 2017. read more.",news_update
"monday, may 30, 2016 special issue: nonlinear waves: computation and theory-ix, professor thiab r taha is the managing editor friday, may 27, 2016 acm gold medal award to amna basharat the cs phd student amna basharat had participated in the graduate student research competition at the chi 2016 (https://chi2016.acm.org/), held in san jose, ca.",highlight_achievement
"monday, april 11, 2016 cs spring 2016 newsletter https://csci.franklin.uga.edu/sites/default/files/computer%20science%20newsletter%202016-1.pdf pagination first page « first previous page ‹‹ … page 30 page 31 page 32 page 33 current page 34 page 35 page 36 page 37 page 38 … next page ›› last page last »",news_update
"news friday, april 7, 2017 congratulations to dr. shannon quinn!",recognize_award
"congratulations to dr. shannon quinn, who has been selected as a ctl lilly teaching fellow for 2017-2019. monday, march 20, 2017 google grant to ingitecs (high school outreach) students ashley huynh, steven feng and brandy barber, along with their advisor, dr. wednesday, february 15, 2017 lecturer positions in computer science the department of computer science at the university of georgia invites applications for two lecturer positions starting august 2017. monday, february 13, 2017 distinguished lecture: dr. srinivas aluru, february 24, 2017 sponsored by the university of georgia department of computer science and georgia informatics institutes for research & education.",recognize_award
"title: genomes galore: big data challenges in the life sciences thursday, february 2, 2017 the tenth imacs international conference, march 29 to april 01, 2017 sponsored by: department of computer science contact: thiab taha, 706-542-3455 pagination first page « first previous page ‹‹ … page 29 page 30 page 31 page 32 current page 33 page 34 page 35 page 36 page 37 … next page ›› last page last »",highlight_achievement
"computer science-led project featured on uga main page: monday, february 23, 2015 - 10:08am an nsf funded project on using social media for tracking and combating harmful algal blooms was recently featured on the uga’s main page.",announce_grant
more information is about the project available in this uga news article: http://news.uga.edu/releases/article/crowdsourcing-cyanotracker-harmful-algal-blooms-georgia-lakes-0215/ news,research_publication
"anti-malware program developed at the computer science department featured on uga's main website: thursday, march 19, 2015 - 11:07pm anti-malware program developed by phd students phani vadrevu and babak rahbarinia, under the direction of prof. roberto perdisci and prof. kang li, is helping to keep campus computers safe, and it may also prove useful for other institutions that want to protect sensitive information from cybercriminals.",ask_graduate_program
more information about the project can be found in the following uga news article: http://news.uga.edu/releases/article/anti-malware-program-developed-at-uga-used-to-keep-campus-secure-0315/ news,research_publication
"congratulations to professor prashant doshi on his new nsf grant sunday, april 26, 2015 - 6:33pm prof. doshi received a new nsf grant that will catalyze an international research collaboration on intelligent methods for renewable-energy smart grids between computer science researchers and a multidisciplinary team of researchers at delft university of technology, netherlands.",highlight_achievement
"congratulations to dr. roberto perdisci for receiving the 2015 "" fred c. davidson early career scholar in sciences award"" wednesday, april 29, 2015 - 5:00pm this award recognizes outstanding accomplishment and evidence of potential future success in scholarship, creative work or research by early-career faculty member., which recognizes excellence in research.",recognize_award
basanta chaulagain phd candidate i am a phd candidate in computer science.,ask_graduate_program
i am currently working as a graduate research assistant (gra) under dr. kyu hyung lee.,student_opportunities
feel free to contact me if you have any queries.,ask_contact_info
"research interests: computer security, digital forensics contact information bc67288@uga.edu office: 301b boyd research and education center other information directory soc leadership faculty graduate students staff administration major professor kyu hyung lee associate director, institute of cybersecurity and privacy",faculty_news
"congratulations to professor hamid arabnia who has been selected as a ctl senior teaching fellow for year 2015-2016 thursday, april 30, 2015 - 12:27pm for more information about this senior teaching fellow, please see this website: http://www.ctl.uga.edu/faculty/ctl_senior_teaching_fellows news",recognize_award
"prof. david lowenthal is co-program chair of the second ... friday, july 5, 2013 - 11:30am prof. david lowenthal is co-program chair of the second workshop on high-performance, power-aware computing, to be held in rhodes, greece in april 2006. the workshop is co-located with ipdps 2006. for more details see: fortknox.csc.ncsu.edu/proj/hppac tags: technical event organizations news",announce_event
"prof. budak arpinar will serve as the pc co-chair and prof. amit sheth ... friday, july 5, 2013 - 11:33am prof. budak arpinar will serve as the pc co-chair and prof. amit sheth will serve as the general chair for the 3rd international workshop on the semantic web and database workshop (swdb 2006), co-located with icde 2006 (the 22nd international conference on data engineering), in april 2006. details at the workshop web site: lsdis.cs.uga.edu/swdb06 tags: technical event organizations news",announce_event
"as a follow up of ""the third imacs international conference ... friday, july 5, 2013 - 11:39am as a follow up of ""the third imacs international conference on nonlinear evolution equations and wave phenomena: computation and theory"" held in athens, ga,usa, 7-10, april 2003; 2 special issues on nonlinear waves: computation and theory iii and iv have appeared in the journal of "" mathematics and computers in simulation"", transaction of imacs, vol.",announce_event
dr. thiab taha served as the program chair of the conference and a guest editor of the special issues.,announce_event
tags: technical event organizations news,announce_event
"prof. amit sheth will co-organize aaai spring symposium ... friday, july 5, 2013 - 11:38am prof. amit sheth will co-organize aaai spring symposium on semantic web meets egovernment (sweg'06), march 27-29, 2006, stanford university, ca.",announce_event
tags: technical event organizations news,announce_event
"prof. lowenthal is serving on the program committee ... friday, july 5, 2013 - 11:45am prof. lowenthal is serving on the program committee of the international parallel and distributed processing symposium, to be held in rhodes, greece, in 2006. tags: program committees news",announce_event
"prof. cai serves on two program committees ... friday, july 5, 2013 - 11:47am prof. cai serves on two program committees: iwbra 2006 (international workshop on bioinformatics research and applications, reading, uk) and ieee grc 2006 (ieee international conference on granular computing, atlanta).",announce_event
"tags: technical event organizations prof. thiab taha is the general chair and conference coordinator ... wed, 07/30/2014 - 11:12am prof. thiab taha is the general chair and conference coordinator of the ""the ninth imacs international conference on nonlinear evolution equations and wave phenomena: computation and theory"" that will be held at the university of georgia, athens, ga, usa, april 01-04, 2015. for the latest information and awards for students, please see the conference website: waves2015.uga.edu the conference will focus on computational and theoretical aspects… tags: technical event organizations prof. john miller is the program chair for the 2014 winter simulation conference ... sat, 02/15/2014 - 3:50pm prof. john miller is the program chair for the 2014 winter simulation conference (wsc) to be held december 7-10 in savannah, ga. wsc is the premier international forum for disseminating recent advances in the field of system simulation.",recognize_award
please visit the conference web site http://wintersim.org/2014/ for additional information.,announce_event
"tags: technical event organizations as a follow up of ""the third imacs international conference ... fri, 07/05/2013 - 11:39am as a follow up of ""the third imacs international conference on nonlinear evolution equations and wave phenomena: computation and theory"" held in athens, ga,usa, 7-10, april 2003; 2 special issues on nonlinear waves: computation and theory iii and iv have appeared in the journal of "" mathematics and computers in simulation"", transaction of imacs, vol.",announce_event
"dr. thiab taha served as the program… tags: technical event organizations prof. amit sheth will co-organize aaai spring symposium ... fri, 07/05/2013 - 11:38am prof. amit sheth will co-organize aaai spring symposium on semantic web meets egovernment (sweg'06), march 27-29, 2006, stanford university, ca.",announce_event
tags: technical event organizations profs.,announce_event
"lakshmish ramaswamy and amit sheth will serve as the pc chairs for the international workshop on semantics enabled networks and services (sens 2006), co-located with icde 2006 (the 22nd international conference on data engineering), in april 2006. details at the workshop web site: lsdis.cs.uga.edu/sens tags: technical event organizations prof. budak arpinar will serve as the pc co-chair and prof. amit sheth ... fri, 07/05/2013 - 11:33am prof. budak arpinar will serve as the pc co-chair and prof. amit sheth will serve as the general chair for the 3rd international workshop on the semantic web and database workshop (swdb 2006), co-located with icde 2006 (the 22nd international conference on data engineering), in april 2006. details at the workshop web site: lsdis.cs.uga.edu/swdb06 tags: technical event organizations prof. david lowenthal is co-program chair of the second ... fri, 07/05/2013 - 11:30am prof. david lowenthal is co-program chair of the second workshop on high-performance, power-aware computing, to be held in rhodes, greece in april 2006. the workshop is co-located with ipdps 2006. for more details see: fortknox.csc.ncsu.edu/proj/hppac tags: technical event organizations prof. amit sheth is chair of steering committee ... fri, 07/05/2013 - 11:28am prof. amit sheth is chair of steering committee, semantic web services challenge 2006: challenge on automating web services mediation, choreography and discovery, stanford university & eswc, 2006. tags: technical event organizations prof. amit sheth is chair of organizing committee ... fri, 07/05/2013 - 11:27am prof. amit sheth is chair of organizing committee, eswc'06 industry forum day business applications of semantic web technology, budva, montenegro, june 11-14, 2006. tags: technical event organizations prof. amit sheth is chair of organization committee ... fri, 07/05/2013 - 11:25am prof. amit sheth is chair of organization committee, the international workshop on distributed applications for b2b integration (dabi 2006), to be held in conjunction with 26th icdcs, lisboa, portugal, july 4-7, 2006. tags: technical event organizations pagination page 1 next page ›› subscribe to technical event organizations",highlight_achievement
"prof. thiab taha is invited to give a keynote talk ... thursday, july 4, 2013 - 3:23pm prof. thiab taha is invited to give a keynote talk at the first international conference on mathematical sciences, 15-17 may, 2006, gaza, palestine.",announce_lecture
tags: keynote and invited talks news,announce_lecture
"prof. amit sheth gives the keynote address ... thursday, july 4, 2013 - 3:25pm prof. amit sheth gives the keynote address ""semantic web applications in financial industry, government, health care and life sciences"" at the aaai spring symposium on semantic web meets egovernment (sweg'06) , march 27-29, 2006, stanford university, ca.",announce_lecture
tags: keynote and invited talks news,announce_lecture
"the tenth imacs international conference, march 29 to april 01, 2017 thursday, february 2, 2017 - 8:39am sponsored by: department of computer science contact: thiab taha , 706-542-3455 location: georgia center for continuing education website: tenth imacs international conference the tenth imacs international conference on nonlinear evolution equations and wave phenomena: computation and theory will focus on computational and theoretical aspects of nonlinear wave phenomena.",announce_grant
"interdisciplinary aspects of the subject will be emphasized, as well as the interaction between computation, theory, and applications.",ask_admissions
"distinguished lecture: dr. srinivas aluru, february 24, 2017 monday, february 13, 2017 - 8:16am sponsored by the university of georgia department of computer science and georgia informatics institutes for research & education.",announce_grant
"title: genomes galore: big data challenges in the life sciences dr. srinivas aluru: georgia institute of technology friday, february 24, 2017 10:30 am – 12:00 pm coverdell hall, room 175 news",highlight_achievement
"lecturer positions in computer science wednesday, february 15, 2017 - 9:12am the department of computer science at the university of georgia invites applications for two lecturer positions starting august 2017. the responsibilities of this position include teaching foundational courses in the undergraduate major and periodically teaching a senior/beginning graduate level course in his/her specialty.",announce_lecture
"in addition, this position allows for opportunities to develop new undergraduate courses for our expanding program.",ask_academic_program
successful lecturer candidates should hold a ph.d. degree in computer science or a ly related field.,announce_lecture
scholarly credentials should reflect a strong commitment to teaching computer science courses at the undergraduate level.,ask_academic_program
"the university of georgia ( http://uga.edu/ ), founded in 1785, is the oldest land-grant university in the nation and the largest university in georgia ( exploregeorgia.org ), with a student body of over 35,000. it is located in athens ( http://www.visitathensga.com/ ) a charming and historic university town of about 100,000, approximately 65 miles from atlanta, with mild winters and warm summers.",announce_grant
the university boasts a major performing arts center and has one of the country's best fitness and exercise facility for students and faculty.,faculty_news
"to apply, please go to http://facultyjobs.uga.edu/postings/1859 .",faculty_news
"the search committee will begin reviewing applications on march 20, 2017, until the two positions are filled.",ask_admissions
"the franklin college of arts and sciences, its many units, and the university of georgia are committed to increasing the diversity of its faculty and students, and sustaining a work and learning environment that is inclusive.",faculty_news
"women, minorities, protected veterans and individuals with disability are encouraged to apply.",ask_academic_program
"google grant to ingitecs (high school outreach) monday, march 20, 2017 - 8:09am students ashley huynh, steven feng and brandy barber, along with their advisor, dr. bradley barnes, recently received an ignitecs grant from google to expand their cs outreach program (elevatecs).",announce_grant
"currently, elevatecs hosts 1.5-hour technology workshops every week at cedar shoals high school.",announce_event
"this google grant will allow the program to purchase more hardware (lego mindstorms, arduino boards, etc.).",announce_grant
